id,name,cat_id,category,sub_cat_id,subcategory,four_letter,four_letter_total_voted,enneagram,enneagram_total_voted,socionics,socionics_total_voted,instinctual_variant,instinctual_variant_total_voted,tritype,tritype_total_voted,temperaments,temperaments_total_voted,attitudinal_psyche,attitudinal_psyche_total_voted,big_5_SLOAN,big_5_SLOAN_total_voted,classic_jungian,classic_jungian_total_voted,letter_1,letter_1_percentage,letter_2,letter_2_percentage,letter_3,letter_3_percentage,letter_4,letter_4_percentage,four_letter_total_voted_binned
338,Martin Van Buren,6,Political,12,Presidents of the USA,ISFP,47,1w2,15,IEI,4,sp/so,3,153.0,5,Phlegmatic [Dominant],3,,0,,0,IF(N),1,I,0.98,S,0.72,F,0.96,P,0.49,40-49
110220,Jang Gyuri,29,Kpop,1548,Kpop,ISFP,47,9w8,19,SEI,3,so/sx,5,927.0,3,Sanguine [Dominant],5,FEVL,1,RCOEN,4,,0,I,0.98,S,1.0,F,0.83,P,0.98,40-49
10253,Irene (Red Velvet),29,Kpop,1548,Kpop,ISTJ,1029,1w2,380,LSI,65,sp/so,141,162.0,124,Melancholic-Choleric,117,LVFE,32,RCOEN,85,IS(T),22,I,0.98,S,0.78,T,0.89,J,0.98,50+
20600,Tzuyu (TWICE),29,Kpop,1548,Kpop,ISTJ,1005,9w1,384,SLI,61,sp/so,122,962.0,107,Phlegmatic [Dominant],139,FLEV,28,RCOAN,78,IS(F),28,I,0.99,S,0.97,T,0.7,J,0.54,50+
10027,Queen Elizabeth II,10,Noteworthy,3405,Royal Family (World),ISTJ,836,1w2,317,ESI,68,sp/so,83,136.0,76,Choleric-Phlegmatic,73,VLEF,21,RCOAN,49,IS(T),12,I,0.96,S,0.97,T,0.86,J,0.98,50+
17334,Jeff Bezos,17,Business,274,Business,ISTJ,740,3w4,275,LSE,96,sp/so,89,386.0,65,Choleric [Dominant],69,VFLE,26,RCOEI,46,ET(S),27,I,0.76,S,0.74,T,0.97,J,0.92,50+
135,Natalie Portman,1,Pop Culture,13,Actors and Actresses (USA),ISTJ,668,1w9,228,LII,60,sp/so,70,152.0,57,Melancholic [Dominant],56,VLEF,23,RCOEI,29,ET(S),20,I,0.88,S,0.81,T,0.8,J,0.94,50+
969,Morgan Freeman,1,Pop Culture,13,Actors and Actresses (USA),ISTJ,534,1w2,164,ESI,23,sp/sx,30,163.0,27,Phlegmatic-Melancholic,26,LVFE,6,RCOAN,24,IN(F),7,I,0.66,S,0.46,T,0.46,J,0.97,50+
152875,Sunghoon (ENHYPEN),29,Kpop,1548,Kpop,ISTJ,534,6w7,271,ESI,32,so/sp,110,612.0,65,Phlegmatic-Melancholic,80,FLVE,20,RCOAN,36,IS(T),13,I,0.98,S,0.96,T,0.96,J,0.92,50+
5670,Johann Sebastian Bach,14,Musician,732,Classical,ISTJ,518,5w6,224,LSI,54,sp/so,60,513.0,52,Melancholic-Choleric,52,LVFE,25,RCOEI,28,IS(T),22,I,0.96,S,0.6,T,0.97,J,0.98,50+
8921,D.O. (EXO),29,Kpop,1548,Kpop,ISTJ,460,1w9,145,LSI,28,sp/so,49,153.0,37,Phlegmatic-Choleric,39,LVFE,7,RCOEN,23,IS(T),7,I,0.93,S,0.82,T,0.96,J,0.88,50+
345,George Washington,6,Political,12,Presidents of the USA,ISTJ,415,1w2,194,ESI,53,sp/so,59,136.0,55,Phlegmatic [Dominant],40,FVLE,22,RCOAN,31,IS(T),16,I,0.93,S,0.95,T,0.97,J,0.99,50+
3202,Mike Pence,6,Political,357,Government (USA),ISTJ,319,1w9,143,LSE,30,sp/so,34,163.0,29,Phlegmatic [Dominant],25,VLEF,5,RCOEN,10,IT(S),1,I,0.97,S,0.99,T,0.85,J,0.99,50+
9228,Link Neal,15,Internet,3375,Comedians,ISTJ,319,1w9,142,LSE,22,sp/so,40,164.0,32,Melancholic-Sanguine,22,FELV,7,SLOAI,16,IF(N),5,I,0.85,S,0.49,T,0.45,J,0.53,50+
72089,Park Jinyoung (GOT7),29,Kpop,1548,Kpop,ISTJ,310,6w5,86,LSI,12,sp/so,29,612.0,24,Phlegmatic [Dominant],23,LVFE,9,RCOAN,16,IS(F),3,I,0.99,S,0.81,T,0.57,J,0.99,50+
16074,Warren Buffett,17,Business,274,Business,ISTJ,282,1w9,81,LSE,23,sp/sx,22,136.0,18,Phlegmatic [Dominant],17,FVLE,8,RLOEN,21,IS(T),17,I,0.91,S,0.64,T,0.98,J,0.7,50+
8915,Xiumin (EXO),29,Kpop,1548,Kpop,ISTJ,276,6w5,69,SLI,3,sp/so,21,612.0,12,Phlegmatic [Dominant],13,LVFE,5,RCOEN,7,IS(T),2,I,0.97,S,0.99,T,0.58,J,0.91,50+
31887,Jongho (ATEEZ),29,Kpop,1548,Kpop,ISTJ,271,1w9,102,LSE,12,sp/so,26,136.0,17,Phlegmatic-Choleric,18,,0,RCOEN,9,EF(S),2,I,0.63,S,0.86,T,0.8,J,0.72,50+
1766,Robert de Niro,1,Pop Culture,13,Actors and Actresses (USA),ISTJ,267,8w9,135,SLI,38,sp/sx,36,684.0,37,Melancholic-Choleric,28,LFEV,10,RCOEN,25,IS(T),6,I,0.93,S,0.91,T,0.94,J,0.89,50+
77,Richard Nixon,6,Political,12,Presidents of the USA,ISTJ,225,6w5,112,ESI,34,so/sp,38,638.0,32,Choleric-Melancholic,27,LFVE,9,RLOEN,20,IS(T),8,I,0.93,S,0.77,T,0.97,J,0.97,50+
133,Denzel Washington,1,Pop Culture,13,Actors and Actresses (USA),ISTJ,221,8w9,64,ESI,17,so/sx,19,836.0,16,Choleric-Melancholic,16,VEFL,5,SCUAN,12,EF(S),8,I,0.49,S,0.62,T,0.52,J,0.81,50+
10867,Jennifer Connelly,1,Pop Culture,13,Actors and Actresses (USA),ISTJ,208,9w1,38,LSI,18,sx/sp,11,945.0,8,Phlegmatic-Sanguine,11,LVEF,1,RCOAN,5,,0,I,0.98,S,0.52,T,0.51,J,0.96,50+
102250,Müge Anlı,1,Pop Culture,85,Hosts & Presenters,ISTJ,205,1w2,85,ESI,20,sp/so,13,136.0,14,Choleric-Melancholic,11,VFEL,4,SCOEN,4,,0,I,0.68,S,0.97,T,0.98,J,0.99,50+
37415,Son Naeun (Apink),29,Kpop,1548,Kpop,ISTJ,201,4w5,34,ESI,4,sp/sx,5,416.0,9,Phlegmatic-Melancholic,8,ELVF,1,RLOAN,4,IN(F),1,I,1.0,S,0.47,T,0.72,J,0.72,50+
111035,Anthony Fauci,21,Science,3465,Biology & Medicine ,ISTJ,192,6w5,76,LSI,33,sp/so,27,612.0,24,Phlegmatic [Dominant],20,LVFE,6,RCOAI,14,IS(T),4,I,0.96,S,0.8,T,0.96,J,0.91,50+
468269,Joe Locke,1,Pop Culture,3424,Actors and Actresses (UK & Ireland),ISTJ,191,6w7,39,ESE,5,so/sp,13,694.0,11,Phlegmatic-Sanguine,13,EVLF,6,RLOAI,10,EF(S),2,I,0.92,S,0.66,T,0.55,J,0.59,50+
148011,Yapura Meri,15,Internet,3378,Artists & Animators,ISTJ,171,4w5,82,ESI,4,sp/so,29,415.0,19,Melancholic-Phlegmatic,16,FEVL,2,RLOEI,9,IF(S),3,I,0.99,S,0.89,T,0.59,J,0.43,50+
14851,Tim Pool,6,Political,270,Activists,ISTJ,170,6w5,67,LSI,27,sp/so,22,613.0,18,Phlegmatic [Dominant],15,FVLE,9,RCOEI,18,IT(S),3,I,0.91,S,0.52,T,0.94,J,0.81,50+
73,George H. W. Bush,6,Political,12,Presidents of the USA,ISTJ,168,6w5,48,ESI,15,so/sx,10,612.0,10,Melancholic [Dominant],8,LVEF,5,RLOAN,8,IS(F),2,I,0.95,S,0.96,T,0.61,J,0.99,50+
856,Matt Damon,1,Pop Culture,13,Actors and Actresses (USA),ISTJ,166,1w2,60,LSI,19,so/sx,14,136.0,14,Melancholic-Sanguine,9,FVEL,2,SLOEI,13,EF(N),3,I,0.81,S,0.79,T,0.89,J,0.87,50+
33414,Ruth Bader Ginsburg,6,Political,357,Government (USA),ISTJ,160,1w9,75,LSI,12,so/sp,12,136.0,9,Choleric-Phlegmatic,10,LVFE,5,RCOAI,7,IS(T),1,I,0.98,S,0.81,T,0.96,J,0.98,50+
8729,Kawhi Leonard,5,Sports,22,Basketball,ISTJ,153,9w1,49,SLI,16,sp/so,15,946.0,17,Phlegmatic [Dominant],12,FVEL,7,RCOEN,7,IS(T),5,I,1.0,S,0.89,T,0.96,J,0.7,50+
313,Dwight D. Eisenhower,6,Political,12,Presidents of the USA,ISTJ,151,6w5,64,LSE,19,so/sp,11,613.0,18,Melancholic-Choleric,8,LVEF,2,SCOAN,13,ET(N),3,I,0.97,S,0.75,T,0.99,J,0.99,50+
28679,Seohyun (SNSD),29,Kpop,1548,Kpop,ISTJ,148,1w9,54,ESI,6,sp/so,23,136.0,8,Phlegmatic [Dominant],13,VLFE,4,RCOAN,8,,0,I,0.85,S,0.83,T,0.94,J,0.95,50+
653,Sean Connery,1,Pop Culture,3392,People of Classic Hollywood,ISTJ,146,8w9,60,LSI,17,sp/so,17,836.0,15,Choleric-Sanguine,15,FVLE,4,RCOEN,7,ES(T),2,I,0.83,S,0.84,T,0.82,J,0.9,50+
28676,Sunny (SNSD),29,Kpop,1548,Kpop,ISTJ,143,3w4,29,ESE,3,so/sp,8,692.0,7,Sanguine [Dominant],4,,0,SLOAN,3,IS(T),1,I,0.55,S,0.9,T,0.41,J,0.97,50+
24259,Tulsi Gabbard,6,Political,357,Government (USA),ISTJ,132,1w9,57,LSI,11,sp/so,17,136.0,13,Phlegmatic [Dominant],12,LFVE,3,RCOAN,7,,0,I,0.73,S,0.76,T,0.71,J,0.96,50+
1025,Christopher Lee,1,Pop Culture,3392,People of Classic Hollywood,ISTJ,132,1w2,42,LSI,6,so/sp,4,163.0,6,Melancholic-Choleric,7,LFEV,3,RCOEI,5,IT(N),2,I,0.98,S,0.59,T,0.98,J,0.95,50+
18668,Lee Min-ho,1,Pop Culture,3427,Actors & Actresses (Asia),ISTJ,122,9w8,17,SLI,3,sp/sx,2,964.0,4,Phlegmatic [Dominant],3,FLEV,2,RCOAN,3,,0,I,0.61,S,0.43,T,0.44,J,0.63,50+
317,Calvin Coolidge,6,Political,12,Presidents of the USA,ISTJ,117,1w9,43,ILI,11,so/sp,14,153.0,13,Melancholic-Phlegmatic,13,FLEV,7,RLOEN,9,IS(T),5,I,0.99,S,0.82,T,0.99,J,0.88,50+
6480,Marco-Pierre White,16,The Arts,875,Culinary Arts,ISTJ,115,8w9,62,LSI,23,sx/so,25,847.0,23,Melancholic-Choleric,14,VLEF,8,RCOEN,7,ET(S),3,I,0.91,S,0.87,T,0.98,J,0.82,50+
59666,Roh Jisun (fromis_9),29,Kpop,1548,Kpop,ISTJ,113,1w9,26,SLI,5,sp/so,9,162.0,2,Phlegmatic-Melancholic,8,,0,RCOAN,4,,0,I,0.93,S,0.79,T,0.95,J,0.98,50+
425735,Gaeul (IVE),29,Kpop,1548,Kpop,ISTJ,108,9w1,31,SLI,6,so/sp,11,962.0,8,Phlegmatic [Dominant],18,LVFE,4,RCOAI,11,IS(F),2,I,0.93,S,0.95,T,0.97,J,0.96,50+
55604,İlber Ortaylı,16,The Arts,82,"Writers (Literature, Modern)",ISTJ,99,5w6,50,LSI,11,so/sp,15,513.0,14,Choleric [Dominant],8,LVEF,4,RCOEI,5,IS(T),3,I,0.94,S,0.96,T,1.0,J,0.95,50+
41763,BoA,29,Kpop,1548,Kpop,ISTJ,93,6w5,21,ESI,3,so/sp,6,614.0,8,Phlegmatic-Sanguine,7,FVLE,1,RCOAI,3,,0,I,0.96,S,0.65,T,0.97,J,0.96,50+
26957,Sowon (GFRIEND),29,Kpop,1548,Kpop,ISTJ,92,1w9,44,ESI,4,sp/so,6,162.0,7,Melancholic-Choleric,6,FVLE,2,SCOEN,9,IS(T),1,I,0.93,S,0.93,T,0.89,J,0.87,50+
45227,Matt D'Avella,15,Internet,3379,Filmmakers,ISTJ,92,1w9,31,LII,4,so/sp,6,153.0,6,Melancholic-Sanguine,1,FVEL,1,RLOEN,1,EN(F),1,I,0.95,S,0.64,T,0.67,J,0.67,50+
141480,Aldo Bartra (El Robot de Platón/Robotitus),15,Internet,3382,"Scientists, Technology & Educators",ISTJ,92,5w6,34,LII,7,so/sp,8,512.0,11,Phlegmatic [Dominant],14,LFVE,1,RCUAI,4,IS(T),1,I,1.0,S,0.64,T,0.97,J,0.67,50+
9739,Dennis Rader (BTK),10,Noteworthy,94,Criminals,ISTJ,90,6w5,40,LSI,10,sp/sx,10,613.0,10,Melancholic [Dominant],7,LFVE,1,RCOEN,5,IS(T),2,I,0.93,S,0.93,T,0.98,J,0.99,50+
6501,Xavi,5,Sports,23,Football (Soccer),ISTJ,88,6w5,30,LSI,7,so/sp,9,613.0,7,Phlegmatic [Dominant],11,LFVE,2,RCOEN,7,IS(T),4,I,0.94,S,0.57,T,0.74,J,0.91,50+
2187,Ben Carson,6,Political,357,Government (USA),ISTJ,88,9w1,31,ESI,7,sp/so,4,936.0,5,Phlegmatic [Dominant],5,,0,RCOEI,2,IS(T),3,I,0.98,S,0.9,T,0.8,J,0.67,50+
7269,Alessandro Manzoni,16,The Arts,3458,"Writers (Literature, Classic)",ISTJ,88,1w9,29,ESI,3,so/sp,8,146.0,14,Phlegmatic-Melancholic,11,FVLE,1,RLOAI,7,IF(S),4,I,0.99,S,0.58,T,0.51,J,0.92,50+
10032,Josh Brolin,1,Pop Culture,13,Actors and Actresses (USA),ISTJ,79,8w9,26,LSI,11,sp/sx,10,836.0,9,Phlegmatic-Choleric,5,,0,RCOAN,2,IF(N),1,I,0.81,S,0.76,T,0.75,J,0.59,50+
2184,Jeb Bush,6,Political,357,Government (USA),ISTJ,79,6w5,21,LIE,12,so/sp,5,613.0,5,Choleric [Dominant],6,LFVE,1,RCOEI,2,,0,I,0.82,S,0.8,T,0.82,J,0.97,50+
41755,Max Changmin (TVXQ),29,Kpop,1548,Kpop,ISTJ,79,1w9,17,LSI,1,so/sp,3,125.0,2,Phlegmatic-Melancholic,3,,0,RCOAN,2,,0,I,1.0,S,0.89,T,0.57,J,0.95,50+
30961,Mitch McConnell,6,Political,357,Government (USA),ISTJ,78,6w5,34,LSE,6,sp/so,10,613.0,11,Melancholic [Dominant],5,LFEV,2,RCOEN,2,IN(F),2,I,0.99,S,0.86,T,0.96,J,1.0,50+
307978,Petr Pavel,6,Political,4735,Other Contemporary Political Figures,ISTJ,73,6w5,23,LSI,7,sp/so,8,631.0,10,Phlegmatic [Dominant],12,LVFE,5,RCOAI,8,IS(T),4,I,0.92,S,0.88,T,1.0,J,0.58,50+
55358,Ruhi Çenet,15,Internet,3382,"Scientists, Technology & Educators",ISTJ,71,5w6,31,ILI,5,so/sp,9,512.0,5,Phlegmatic-Melancholic,2,,0,RCOAI,1,,0,I,0.99,S,0.83,T,0.92,J,0.79,50+
49861,Akshay Kumar,1,Pop Culture,3427,Actors & Actresses (Asia),ISTJ,71,1w2,17,SLE,4,so/sx,5,136.0,5,Choleric-Sanguine,4,VFEL,3,RCOEI,3,IT(S),1,I,0.48,S,0.92,T,0.93,J,0.49,50+
75907,Devlet Bahçeli,6,Political,5094,Government (Middle East),ISTJ,71,6w5,30,SLI,8,sp/sx,9,684.0,9,Choleric-Melancholic,14,LFEV,1,RLOEN,3,IS(T),1,I,0.99,S,0.85,T,0.86,J,0.83,50+
34287,Peyton List,1,Pop Culture,13,Actors and Actresses (USA),ISTJ,65,3w4,15,ESE,3,so/sp,5,369.0,3,Melancholic-Sanguine,6,,0,RCOAI,2,ES(F),1,I,0.46,S,0.95,T,0.54,J,0.92,50+
20143,Brett Kavanaugh,6,Political,357,Government (USA),ISTJ,64,6w7,20,LSE,2,so/sp,3,613.0,1,,0,,0,,0,,0,I,0.62,S,1.0,T,0.77,J,0.83,50+
396184,MD Chefe,14,Musician,10107,"Brazil, Musicians",ISTJ,63,9w8,34,SLI,14,sp/so,11,935.0,12,Phlegmatic [Dominant],16,FVLE,6,RCOEN,8,IS(T),1,I,0.98,S,0.9,T,0.98,J,0.54,50+
39948,Dennis Prager,1,Pop Culture,85,Hosts & Presenters,ISTJ,62,1w2,28,ESI,18,so/sp,8,163.0,9,Choleric [Dominant],8,FELV,3,SCOEN,6,EN(F),1,I,0.69,S,0.79,T,0.87,J,0.9,50+
6493,Paolo Maldini,5,Sports,23,Football (Soccer),ISTJ,60,1w9,18,LSI,4,so/sp,4,136.0,5,Phlegmatic [Dominant],6,LVFE,4,RCOEN,3,IS(T),2,I,0.97,S,0.92,T,0.62,J,1.0,50+
9560,Russell Wilson,5,Sports,24,Football (American),ISTJ,60,1w2,27,LSE,3,sp/so,6,136.0,5,Melancholic-Choleric,5,,0,SCOAN,1,,0,I,0.48,S,0.63,T,0.53,J,0.9,50+
40321,Nick Offerman,1,Pop Culture,13,Actors and Actresses (USA),ISTJ,59,5w6,18,SLI,6,sp/so,4,582.0,4,Phlegmatic [Dominant],3,FVEL,2,RCOAI,3,,0,I,0.95,S,0.8,T,0.97,J,0.63,50+
174363,Roy Keane,5,Sports,23,Football (Soccer),ISTJ,58,8w9,32,SLE,13,sp/sx,15,835.0,12,Choleric [Dominant],13,VFEL,5,RCOEN,7,ES(T),5,I,0.83,S,0.93,T,0.95,J,0.55,50+
45274,Aziz Sancar,21,Science,3465,Biology & Medicine ,ISTJ,58,5w6,22,SEI,7,sp/so,10,513.0,7,Phlegmatic-Sanguine,5,LVFE,2,RCOAI,2,IS(T),2,I,0.98,S,0.83,T,0.91,J,0.97,50+
316,Herbert Hoover,6,Political,12,Presidents of the USA,ISTJ,57,1w9,22,LSE,4,sp/so,4,163.0,5,Melancholic [Dominant],3,LFEV,2,RLOEN,5,IT(S),1,I,0.93,S,0.93,T,0.98,J,0.98,50+
76146,Toni Kroos,5,Sports,23,Football (Soccer),ISTJ,57,1w9,21,LSI,8,sp/so,8,153.0,12,Phlegmatic-Melancholic,10,LVFE,6,RCOAN,6,IT(S),6,I,0.98,S,0.89,T,0.96,J,0.86,50+
43782,William Bonner,10,Noteworthy,350,News & Journalists,ISTJ,57,6w5,17,LSE,8,so/sp,7,613.0,6,Melancholic-Choleric,10,LFEV,2,RCOAN,2,ET(S),2,I,0.7,S,0.72,T,0.98,J,1.0,50+
12032,Sean Bean,1,Pop Culture,3424,Actors and Actresses (UK & Ireland),ISTJ,54,1w9,16,LSE,2,so/sp,1,163.0,3,,0,,0,,0,,0,I,0.63,S,0.67,T,0.91,J,0.96,50+
32683,Chris Benoit,5,Sports,3467,Wrestling,ISTJ,54,9w1,23,LSI,3,sp/sx,4,937.0,5,Phlegmatic [Dominant],7,VFEL,1,RCOEN,2,IS(T),2,I,1.0,S,0.94,T,0.94,J,0.57,50+
45281,Condoleezza Rice,6,Political,357,Government (USA),ISTJ,53,6w5,17,LSI,6,so/sp,7,638.0,5,Choleric [Dominant],5,VFLE,4,RCOEN,4,ET(S),1,I,0.51,S,1.0,T,0.98,J,0.98,50+
166083,The Organic Chemistry Tutor,21,Science,3462,Chemistry,ISTJ,52,5w6,23,LII,10,so/sp,6,513.0,7,Melancholic [Dominant],4,LVFE,4,RCOEI,9,IS(T),3,I,1.0,S,0.94,T,1.0,J,0.98,50+
21103,Josef Fritzl,10,Noteworthy,94,Criminals,ISTJ,51,1w9,24,LSI,5,sp/sx,9,164.0,8,Choleric-Melancholic,7,FLEV,3,RLOEN,3,ET(S),2,I,0.73,S,0.84,T,1.0,J,0.96,50+
13916,Tommy Lee Jones,1,Pop Culture,13,Actors and Actresses (USA),ISTJ,50,8w9,24,LSE,4,sx/sp,5,628.0,4,Phlegmatic [Dominant],8,VFEL,1,RCOEN,2,,0,I,0.98,S,0.9,T,0.92,J,0.92,50+
33921,Temple Grandin,21,Science,3472,Naturalism,ISTJ,47,5w6,21,SLI,9,sp/so,2,513.0,1,Melancholic [Dominant],2,LFVE,1,RLOEI,3,,0,I,0.89,S,0.77,T,0.98,J,0.81,40-49
49864,Amitabh Bachchan,1,Pop Culture,3427,Actors & Actresses (Asia),ISTJ,46,6w7,11,LSI,2,,0,,0,Sanguine [Dominant],1,,0,,0,,0,I,0.93,S,0.67,T,0.57,J,0.67,40-49
76144,Christian Eriksen,5,Sports,23,Football (Soccer),ISTJ,45,9w1,17,SLE,1,so/sp,2,963.0,2,Melancholic-Choleric,4,EVFL,1,RLUAN,1,IS(T),1,I,1.0,S,0.69,T,0.56,J,1.0,40-49
39702,Dawid Myśliwiec (Uwaga! Naukowy Bełkot),15,Internet,3382,"Scientists, Technology & Educators",ISTJ,45,5w4,8,,0,sp/so,1,,0,,0,,0,,0,,0,I,1.0,S,0.51,T,0.93,J,0.49,40-49
33469,Alec Guinness,1,Pop Culture,3392,People of Classic Hollywood,ISTJ,45,5w4,18,LSI,8,so/sp,4,513.0,4,Melancholic-Choleric,4,LFVE,1,RLOEN,1,,0,I,0.93,S,0.84,T,0.89,J,0.87,40-49
46475,Daniel Bernoulli,21,Science,3459,Mathematics,ISTJ,45,5w6,19,LII,8,sp/so,5,513.0,5,Phlegmatic [Dominant],4,LFVE,3,RCOEI,4,IS(T),1,I,0.98,S,0.73,T,0.96,J,0.84,40-49
376,Derek Jeter,5,Sports,11,Baseball,ISTJ,44,3w4,18,LSE,4,so/sp,6,316.0,3,Choleric-Phlegmatic,2,,0,,0,,0,I,0.7,S,0.95,T,0.84,J,0.73,40-49
407049,Ahn Bo-hyun,1,Pop Culture,3427,Actors & Actresses (Asia),ISTJ,44,3w4,5,SLI,1,sp/so,1,,0,,0,,0,,0,,0,I,0.93,S,0.55,T,0.84,J,0.89,40-49
6237,Emile Zola,16,The Arts,3458,"Writers (Literature, Classic)",ISTJ,44,5w6,17,ILI,5,so/sp,4,512.0,4,Phlegmatic [Dominant],3,LFVE,1,RCOAI,2,,0,I,0.95,S,0.57,T,0.89,J,0.7,40-49
160274,Kamaru Usman,5,Sports,485,MMA,ISTJ,42,3w4,22,ESI,4,so/sp,4,368.0,3,Phlegmatic [Dominant],6,VLEF,1,RCOAN,4,EF(S),2,I,0.71,S,0.86,T,0.4,J,0.5,40-49
21394,Chanwoo (iKON),29,Kpop,1548,Kpop,ISTJ,42,9w1,9,LII,2,sp/so,2,641.0,1,Phlegmatic [Dominant],1,LVEF,1,RCOEN,2,,0,I,1.0,S,0.88,T,0.9,J,0.88,40-49
334,Zachary Taylor,6,Political,12,Presidents of the USA,ISTJ,39,9w8,14,SLI,5,so/sp,4,936.0,4,Phlegmatic-Melancholic,4,,0,,0,,0,I,0.97,S,1.0,T,1.0,J,0.72,30-39
22880,Peter Hitchens,10,Noteworthy,350,News & Journalists,ISTJ,39,6w5,20,LSI,4,so/sp,2,613.0,3,Choleric-Phlegmatic,2,LFVE,2,RCOEN,3,IT(S),1,I,1.0,S,0.59,T,1.0,J,0.95,30-39
119994,Nathan Chen,5,Sports,354,Ice skating,ISTJ,39,9w8,15,LSE,1,sp/so,5,953.0,4,Melancholic-Choleric,4,,0,RCOAI,2,IS(T),2,I,0.82,S,0.97,T,0.97,J,0.82,30-39
512783,Yoon Seoyeon (tripleS),29,Kpop,1548,Kpop,ISTJ,39,6w7,7,SLI,2,sp/so,3,964.0,3,Melancholic-Sanguine,3,FLEV,2,RCOAI,3,IS(T),3,I,0.95,S,1.0,T,0.51,J,0.72,30-39
28897,Henry Fonda,1,Pop Culture,3392,People of Classic Hollywood,ISTJ,39,6w5,14,LSI,2,so/sp,3,613.0,2,Choleric-Melancholic,7,VLFE,2,RLOEN,2,IS(T),2,I,0.92,S,0.9,T,0.56,J,0.51,30-39
52808,Maxim Gorky,16,The Arts,82,"Writers (Literature, Modern)",ISTJ,38,1w9,15,LSI,27,sx/so,9,146.0,9,Phlegmatic [Dominant],8,LFVE,7,RCOEI,4,IT(S),6,I,0.82,S,0.79,T,0.82,J,0.74,30-39
308276,Derek Chauvin,10,Noteworthy,94,Criminals,ISTJ,38,8w7,25,LSI,9,sp/so,10,863.0,8,Choleric-Phlegmatic,12,LFVE,3,RCOEN,5,IS(T),1,I,0.89,S,1.0,T,0.95,J,0.87,30-39
120580,Pierluigi Collina,5,Sports,5802,Umpires and Referees ,ISTJ,38,8w9,28,LSI,10,so/sp,13,136.0,16,Choleric-Melancholic,12,VFLE,4,RCOEI,5,ET(S),4,I,0.76,S,0.84,T,1.0,J,0.95,30-39
278427,Dmitry Puchkov,10,Noteworthy,350,News & Journalists,ISTJ,37,5w6,14,LSI,12,sp/so,5,513.0,5,Phlegmatic-Choleric,7,LFEV,7,RCOEI,3,IS(T),1,I,0.89,S,0.86,T,0.97,J,0.65,30-39
34402,Ip Man (Yip Kai-man),5,Sports,3546,Martial Arts,ISTJ,37,9w1,14,,0,so/sp,2,152.0,1,Phlegmatic-Melancholic,2,,0,,0,,0,I,1.0,S,0.89,T,0.89,J,0.95,30-39
324,Benjamin Harrison,6,Political,12,Presidents of the USA,ISTJ,36,1w9,15,LSI,4,sp/so,3,153.0,4,Melancholic-Choleric,2,,0,,0,,0,I,0.94,S,0.97,T,1.0,J,1.0,30-39
119539,Wellington Menezes de Oliveira,10,Noteworthy,94,Criminals,ISTJ,36,4w5,9,ILI,2,sp/sx,4,146.0,4,Melancholic-Choleric,5,LVEF,1,RLUEI,5,IF(N),2,I,1.0,S,0.61,T,0.81,J,1.0,30-39
56469,Ayaan Hirsi Ali,6,Political,270,Activists,ISTJ,36,1w9,14,LSI,1,so/sp,3,,0,Melancholic-Choleric,4,,0,SCOAN,1,,0,I,0.89,S,0.53,T,0.78,J,0.86,30-39
35769,Clarence Thomas,6,Political,357,Government (USA),ISTJ,36,8w9,16,LSI,4,so/sp,4,153.0,7,Choleric-Melancholic,3,LVFE,4,RCOEN,3,IT(S),1,I,0.89,S,0.83,T,0.97,J,0.89,30-39
18699,King Felipe VI of Spain,10,Noteworthy,3405,Royal Family (World),ISTJ,36,1w9,12,ESI,4,so/sx,6,125.0,6,Phlegmatic [Dominant],8,FVLE,2,RCOAI,4,IS(T),1,I,0.83,S,0.78,T,0.78,J,0.94,30-39
10461,Ed Harris,1,Pop Culture,13,Actors and Actresses (USA),ISTJ,35,6w5,6,LSI,2,sp/sx,1,613.0,1,Melancholic-Choleric,1,,0,,0,,0,I,0.89,S,0.91,T,0.89,J,0.71,30-39
15081,Carl Panzram,10,Noteworthy,94,Criminals,ISTJ,35,8w7,20,SLE,3,sx/sp,6,854.0,5,Choleric [Dominant],5,VFEL,1,RCUEN,2,,0,I,0.94,S,0.74,T,1.0,J,0.91,30-39
109300,Muqtada al-Sadr,6,Political,356,Radicals,ISTJ,35,8w9,11,LSI,3,sp/so,2,135.0,3,Choleric [Dominant],1,VELF,1,RCOEN,2,IS(T),1,I,0.54,S,0.77,T,0.74,J,0.69,30-39
39977,Ahn Sohee,29,Kpop,1548,Kpop,ISTJ,35,9w8,9,SLI,3,sp/sx,3,963.0,2,Phlegmatic [Dominant],3,FVLE,3,RCUEN,2,IS(T),2,I,0.97,S,0.89,T,0.69,J,0.6,30-39
67409,Kais Saied,6,Political,5094,Government (Middle East),ISTJ,35,6w5,10,LSI,1,so/sp,4,153.0,4,Choleric [Dominant],3,LVFE,1,RCOAN,1,IS(T),1,I,1.0,S,0.57,T,0.91,J,0.97,30-39
60343,Saori Hayami,1,Pop Culture,5190,Voice Acting,ISTJ,35,9w1,16,SLI,2,so/sp,3,936.0,3,Phlegmatic [Dominant],4,,0,RCOAI,3,IS(T),1,I,1.0,S,0.91,T,0.74,J,0.97,30-39
4732,Sidney Crosby,5,Sports,54,Hockey,ISTJ,34,1w9,7,,0,sp/so,1,,0,Phlegmatic [Dominant],1,,0,RCOAI,1,,0,I,1.0,S,0.82,T,0.71,J,1.0,30-39
